Battery_ID,Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL
9487033,1134.0,7567.66,10689.568525835142,3.954,3.637,7046.475104004036,5.98,19342.68,554
9487033,1134.0,8.69,-10901.23914860492,3.912,3.466,4239.915118827191,5.98,39928.57,737
9487033,1134.0,5522.86,1890.6146644743208,3.817,3.528,7958.0513292043,4678.79,21350.45,691
9487033,1134.0,8.69,-2699.616918011471,3.877,3.578,-113.58400001004338,2982.45,5.98,588
9487033,1134.0,8027.08,-6002.990705971956,3.908,3.544,6603.26763930193,5.98,9095.28,666
9487033,1134.0,7815.6,15828.626659172367,3.873,3.512,8842.329126488292,5.98,5.98,757
9487033,1134.0,8.69,-5493.087675507828,3.884,3.61,1126.9208597683091,5461.27,10066.5,554
9487033,1134.0,3537.93,11596.858506279781,3.908,3.455,4409.702851793927,5.98,15778.1,550
9487033,1134.0,2697.48,13496.07114102805,3.908,3.542,11355.098606578884,5.98,7118.05,667
9487033,1134.0,8.69,-7614.191935149599,3.994,3.611,1650.597946562959,5.98,10144.03,688
9487033,1134.0,4581.27,1239.7846717497057,3.941,3.59,-113.58400001004338,5.98,5135.29,810
9487033,1134.0,5384.23,6437.342740781969,3.935,3.452,11539.685877450831,2269.4,3665.06,762
9487033,1134.0,15269.39,19937.576410732083,3.899,3.575,7992.8298555777565,5.98,5.98,681
9487033,1134.0,15467.31,5726.5520731541965,3.908,3.579,7402.485945764149,21196.99,11744.62,791
9487033,1134.0,8.69,-6616.73042758507,3.919,3.559,5545.3145963459465,5.98,3059.21,784
9487033,1134.0,8515.05,14630.439762775675,3.939,3.456,1792.7036289158434,13839.36,12734.66,751
9487033,1134.0,8.69,-350.9394285755818,3.954,3.56,4841.446459568153,7132.5,7132.43,554
9487033,1134.0,4612.04,2867.216448623066,3.938,3.477,-113.58400001004338,10022.44,6878.33,625
9487033,1134.0,20904.9,22833.8292452228,3.868,3.578,-113.58400001004338,5.98,10773.55,663
9487033,1134.0,9932.79,6536.848477159951,3.9,3.523,2068.83130157961,5.98,4115.34,548
9487033,1134.0,1868.69,-3584.5036309171783,3.968,3.601,3768.336170946925,25503.53,12148.82,740
9487033,1134.0,40701.96,2915.5660032046867,3.886,3.635,4062.087055426558,5.98,5.98,780
9487033,1134.0,8.69,-4527.164195824555,3.833,3.54,8957.43226013315,3640.21,9053.59,665
9487033,1134.0,8.69,-3594.4993830958974,3.942,3.578,1648.2045218320136,1843.82,10824.11,489
9487033,1134.0,13451.34,1239.7846717497057,3.879,3.571,-113.58400001004338,9661.14,5.98,689
9487033,1134.0,8.69,-22775.123332174615,3.864,3.507,7003.888903479852,11956.68,5867.81,520
9487033,1134.0,8.69,-4259.036278456984,3.942,3.578,-113.58400001004338,2407.61,18104.37,511
9487033,1134.0,8.69,-3210.2576853640467,3.875,3.619,2918.517962655367,7222.89,10066.5,554
9487033,1134.0,4602.27,5011.643793865323,3.997,3.693,-113.58400001004338,8217.76,6897.32,602
9487033,1134.0,4581.27,-5678.94179462024,3.942,3.445,14053.837487544059,7257.17,10587.45,720
9487033,1134.0,8.69,-7998.865697498985,4.007,3.551,11048.84199625821,4186.95,5.98,794
9487033,1134.0,8.69,-17840.570704873182,3.938,3.569,2024.4388095027668,13462.98,30687.26,845
9487033,1134.0,3680.91,2934.0623129935566,3.868,3.322,7755.9012126767875,5.98,20039.31,691
9487033,1134.0,8.69,1410.2018929812357,3.986,3.639,3768.336170946925,1045.19,5.98,581
9487033,1134.0,8.69,5359.08963173634,3.903,3.486,7047.72636697296,6303.05,24178.25,747
9487033,1134.0,8.69,6041.083013325423,3.92,3.446,771.7572528169007,4268.98,5.98,738
9487033,1134.0,18188.7,9933.32815640112,3.896,3.442,7588.02057424814,1325.52,5.98,705
9487033,1134.0,6289.74,-1556.110846722657,4.005,3.47,8214.320269592963,5461.27,5.98,743
9487033,1134.0,8.69,10790.06568019444,3.902,3.555,7618.808064202563,2071.52,26354.83,554
9487033,1134.0,8.69,9762.83115560328,3.884,3.468,651.9461708323502,6130.67,25758.41,598
9487033,1134.0,5458.24,13488.730524528046,3.828,3.565,1793.4418985540633,5947.3,4324.76,568
9487033,1134.0,17011.25,-23444.10457685882,3.855,3.514,-113.58400001004338,4573.28,14378.03,353
9487033,1134.0,22037.43,7777.1778089595755,3.908,3.559,-113.58400001004338,5.98,5.98,410
9487033,1134.0,13947.66,-3066.1955094025834,3.938,3.7,5358.881311287405,15439.76,10901.16,370
9487033,1134.0,8.69,14748.08414549357,3.908,3.598,-113.58400001004338,16963.39,2911.69,485
9487033,1134.0,8.69,-10992.751689558487,3.926,3.598,7713.694281684824,5.98,7134.49,394
9487033,1134.0,4581.27,-18492.88788059475,3.891,3.653,-113.58400001004338,5879.07,1472.74,557
9487033,1134.0,8.69,16859.890500061916,3.837,3.644,3165.630563849392,7796.4,10066.5,605
9487033,1134.0,5340.43,1866.2947264698128,3.846,3.665,-113.58400001004338,5.98,5636.96,515
9487033,1134.0,5178.76,-19098.78410552023,3.876,3.605,846.379757608915,5979.69,12556.69,475
9487033,1134.0,8.69,25462.43508074285,3.908,3.713,-113.58400001004338,10215.14,9101.63,397
9487033,1134.0,5511.39,4733.839242584267,3.844,3.505,2263.8531098258018,1679.57,2321.21,333
9487033,1134.0,4581.27,13421.16709226059,3.79,3.696,-113.58400001004338,10515.62,10066.5,410
9487033,1134.0,13017.03,3802.346920560458,3.963,3.699,-113.58400001004338,11998.99,1971.91,438
9487033,1134.0,9873.77,-2675.2433641046055,3.842,3.745,3768.336170946925,5461.27,37303.09,310
9487033,1134.0,8.69,23890.716669291316,3.893,3.704,3540.9056587397718,25158.47,5.98,430
9487033,1134.0,8.69,-23109.786959643658,3.996,3.841,3768.336170946925,5461.27,43110.81,458
9487033,1134.0,42065.49,19195.952733525322,3.953,3.579,6264.060287914435,5967.49,3548.59,509
9487033,1134.0,2274.58,22912.06700418241,3.876,3.551,-113.58400001004338,5398.31,9777.86,672
9487033,1134.0,8.69,12461.416220370578,3.932,3.578,937.6702605016358,26689.08,255.24,462
9487033,1134.0,8.69,2966.9270123145475,3.931,3.576,3724.0355034519494,5.98,5.98,483
9487033,1134.0,8.69,-17419.990759287244,3.809,3.503,-113.58400001004338,5.98,8959.99,561
9487033,1134.0,8.69,-524.3947722240898,3.929,3.629,-113.58400001004338,13376.79,12019.53,537
9487033,1134.0,25528.3,528.862905677297,3.845,3.618,8599.64940799761,8957.49,9187.55,608
9487033,1134.0,2296.2,-14676.972061684604,3.887,3.557,3633.9761301383496,5.98,26545.08,304
9487033,1134.0,16879.31,9527.176659121942,3.83,3.522,311.6807281889005,8441.93,19211.69,406
9487033,1134.0,8.69,6963.619406731388,3.705,3.57,2640.420686719632,5.98,9979.0,424
9487033,1134.0,6027.36,-5268.896785585322,3.757,3.777,-113.58400001004338,5.98,3727.25,195
9487033,1134.0,17122.42,3490.199955182461,3.809,3.728,6937.757247727664,4683.11,5.98,51
9487033,1134.0,23091.19,1239.7846717497057,3.789,3.724,4001.3947138040903,28929.09,19541.79,166
9487033,1134.0,8.69,10595.533516346832,3.821,3.68,10421.488290749958,9660.66,19096.85,0
9487033,1134.0,16186.78,5975.294452308425,3.774,3.665,-113.58400001004338,4140.67,2396.49,146
9487033,1134.0,18078.83,9463.848715065807,3.869,3.753,876.8298772477337,38502.07,17683.32,169
9487033,1134.0,30084.53,-545.7110431720687,3.93,3.622,3768.336170946925,28625.46,32992.97,225
9487033,1134.0,8.69,1239.7846717497057,3.772,3.617,4625.6240709097265,9538.35,1764.3,301
9487033,1134.0,8.69,1239.7846717497057,3.846,3.627,3209.0885537556533,5.98,9847.35,380
9487033,1134.0,8448.47,-1601.6936638726918,3.762,3.711,-113.58400001004338,14887.94,13657.49,374
9487033,1134.0,4581.27,-1121.4204505956702,3.831,3.578,1986.0512369708474,10519.68,5.98,152
9487033,1134.0,5602.25,13585.528237649647,3.868,3.666,-113.58400001004338,5.98,3618.21,252
9487033,1134.0,8.69,16638.47979356532,3.797,3.723,-113.58400001004338,5.98,12835.98,249
9487033,1134.0,48623.91,-17547.204207964052,3.786,3.741,1111.9421619011414,5.98,24997.55,554
9487033,1134.0,40360.76,-30991.152945683716,3.9,3.609,-113.58400001004338,5780.98,5.98,554
9487033,1134.0,8.69,-2434.9663588753856,3.841,3.564,7619.715699180673,12661.76,3734.6,495
9487033,1134.0,7355.96,-792.1708527402436,3.856,3.547,6517.660465862968,5.98,15017.12,230
9487033,1134.0,8.69,21961.426241645127,3.813,3.576,280.67041058247696,2469.6,13400.6,554
9487033,1134.0,776.44,-2490.2562875260346,3.853,3.489,3675.6238154176326,12254.06,26567.45,456
9487033,1134.0,9686.13,6154.863465475085,3.819,3.567,-113.58400001004338,585.75,1715.16,353
9487033,1134.0,8.69,19097.791596579507,3.852,3.627,924.1572189975013,14568.82,10692.91,137
9487033,1134.0,32431.21,-19317.82293861849,3.786,3.642,2533.4827309309085,5.98,22796.13,258
9487033,1134.0,8.69,-2611.4631864394523,3.881,3.671,-113.58400001004338,5461.27,16964.59,235
9487033,1134.0,6257.52,-41066.02494058974,3.842,3.621,1150.3852372914348,26765.19,9002.25,381
9487033,1134.0,8.69,-19668.098261894593,3.805,3.586,3768.336170946925,25923.76,2726.2,307
9487033,1134.0,8.69,-10489.50487448339,3.924,3.649,3065.80112304323,3215.84,10056.46,344
9487033,1134.0,8.69,25328.56855407569,3.938,3.59,3361.3207870333745,5.98,5283.88,498
9487033,1134.0,1054.06,-512.3025654307194,3.909,3.578,-113.58400001004338,18452.75,6298.59,479
9487033,1134.0,3257.59,-7089.901242561488,3.843,3.512,2981.9279378009833,5461.27,28359.07,505
9487033,1134.0,8.69,-2495.72051551845,3.935,3.489,2465.4967627706537,107.25,16679.03,441
9487033,1134.0,25925.29,-8768.870283120277,4.008,3.56,7877.4445824028335,5.98,4615.05,585
9487033,1134.0,8.69,1239.7846717497057,3.885,3.441,-113.58400001004338,7665.47,4804.99,768
9487033,1134.0,8.69,-5194.317681680636,3.875,3.468,8167.7816669923395,10087.46,5.98,721
9487033,1134.0,8.69,14429.513580428309,3.956,3.457,-113.58400001004338,3394.77,5.98,729
9487033,1134.0,8.69,-2447.2190212009946,3.873,3.576,-113.58400001004338,5.98,5.98,742
9487033,1134.0,8.69,4541.820135075375,3.822,3.562,2036.7224899012087,5.98,22085.26,575
9487033,1134.0,2250.19,-20686.37596146829,3.853,3.751,2009.2885697130278,5.98,21294.89,528
9487033,1134.0,8.69,-20408.68032274124,3.985,3.59,3163.3672579518643,5.98,1788.09,464
9487033,1134.0,40101.36,1239.7846717497057,3.916,3.496,3671.1437960955986,7377.63,25273.14,627
9487033,1134.0,8.69,6729.391530247576,3.926,3.665,1716.4714051945762,9447.53,5.98,603
9487033,1134.0,23172.52,10950.176098578611,3.891,3.528,-113.58400001004338,8565.23,25460.78,558
9487033,1134.0,8.69,-8391.761237176253,3.916,3.638,11516.25115586674,5.98,29569.24,554
9487033,1134.0,8.69,18107.39730363044,3.982,3.679,7531.99397566681,5461.27,6150.91,589
9487033,1134.0,23335.84,-7484.113593282657,4.04,3.535,16648.314249054358,12470.15,6636.47,734
9487033,1134.0,34881.55,1239.7846717497057,3.892,3.672,9777.13112133524,5728.65,13299.07,763
9487033,1134.0,11390.42,14064.517582568855,3.92,3.547,12730.350607943543,25921.49,7132.52,741
9487033,1134.0,7229.29,12603.001644177992,3.829,3.588,-113.58400001004338,27767.7,15039.05,499
9487033,1134.0,8.69,6257.79255200736,3.929,3.586,3472.3762591003792,5.98,11126.42,346
9487033,1134.0,8.69,6916.043445023073,4.024,3.681,7380.093807284407,3604.65,4239.79,293
9487033,1134.0,36617.57,14296.69763411748,3.924,3.598,8082.620693003048,5710.61,6762.82,752
9487033,1134.0,17202.15,7865.588807222948,3.927,3.531,-113.58400001004338,328.09,1523.87,599
9487033,1134.0,28551.0,12937.100539885523,3.905,3.546,2199.811789666185,5.98,5.98,535
9487033,1134.0,23691.6,-16414.230384027393,3.893,3.509,4045.5716561772747,16538.97,15748.63,596
9487033,1134.0,8.69,-7753.131187274511,3.908,3.572,-113.58400001004338,9911.23,2563.85,554
9487033,1134.0,16309.76,1239.7846717497057,3.908,3.615,3766.887655172507,5.98,27733.94,746
9487033,1134.0,13736.76,-22765.164332380376,3.833,3.653,-113.58400001004338,5.98,18260.27,621
9487033,1134.0,8.69,8971.43040741775,3.811,3.55,7780.36736237899,5.98,301.42,524
9487033,1134.0,8.69,13491.5084669549,3.846,3.654,6637.19403355565,13493.05,7534.3,472
9487033,1134.0,8.69,5200.975495309125,3.892,3.627,-113.58400001004338,5.98,5.98,558
9487033,1134.0,3661.35,-5288.701390621689,3.908,3.688,-113.58400001004338,5461.27,27650.1,413
9487033,1134.0,8.69,12640.381508392195,4.053,3.559,14115.131144141345,5461.27,5.98,438
9487033,1134.0,6587.38,10669.89793254218,3.975,3.566,4750.036720755421,5.98,19192.43,741
9487033,1134.0,21624.05,-12393.286458102155,3.956,3.479,20045.62570915189,18895.67,23947.45,756
9487033,1134.0,8.69,5272.719287211185,3.984,3.416,11205.608187297536,6690.09,5.98,554
9487033,1134.0,13410.63,-10504.925637171087,3.831,3.657,1167.6681199996137,14275.78,14264.25,711
9487033,1134.0,28812.26,-6945.158699287349,3.908,3.6,693.3227355313911,5461.27,45925.72,630
9487033,1134.0,8.69,-34042.81278974489,3.947,3.428,12245.649587223274,8574.83,33946.26,542
9487033,1134.0,8.69,-1544.3462739909244,3.87,3.446,1259.1175134280707,5.98,17889.59,623
9487033,1134.0,8.69,-486.91619200157515,3.943,3.513,1355.4598647241332,3266.79,10099.65,698
9487033,1134.0,3714.31,-2029.5837483715015,3.947,3.444,-17.20309154109691,3088.23,9329.47,587
9487033,1134.0,25986.27,-6156.9926091357975,3.908,3.513,-113.58400001004338,5461.27,17772.44,627
9487033,1134.0,8.69,20318.944251277586,3.915,3.396,9380.088159085406,5.98,5.98,644
9487033,1134.0,24400.44,-10312.403201274754,3.835,3.44,1693.1402073242639,4444.23,3241.49,627
9487033,1134.0,10537.32,-13195.777462404189,3.91,3.664,-113.58400001004338,5.98,5.98,542
9487033,1134.0,24266.8,4781.734546657721,3.849,3.643,-113.58400001004338,3065.45,20939.33,614
9487033,1134.0,8.69,-12553.638007984493,3.873,3.673,3768.336170946925,18246.19,19532.19,439
9487033,1134.0,22507.62,19508.64022787505,3.864,3.587,3108.287608873326,6656.34,20223.31,554
9487033,1134.0,15010.67,1942.5095916087039,3.801,3.608,3072.265097479286,13761.72,23069.42,413
9487033,1134.0,29245.93,1239.7846717497057,3.868,3.638,5924.87334198958,5.98,20569.1,343
9487033,1134.0,38355.75,29998.765761816398,3.896,3.671,12495.587120664815,19300.91,5.98,424
9487033,1134.0,8.69,1320.6716277405378,3.874,3.61,10785.354147334116,5.98,11504.13,342
9487033,1134.0,8.69,17681.887160126564,3.903,3.578,475.20847332774474,5.98,16854.93,463
9487033,1134.0,6047.33,5922.923649025009,3.861,3.687,-113.58400001004338,24232.49,5913.01,453
9487033,1134.0,12201.13,17131.50317095785,3.913,3.711,-113.58400001004338,8881.7,9207.58,427
9487033,1134.0,39803.69,4945.004101407764,3.926,3.659,3504.1747887148276,5.98,20319.47,437
9487033,1134.0,8.69,-5158.807707076765,3.895,3.77,221.6452972847951,11408.45,14463.98,244
9487033,1134.0,55066.19,-3500.707297904998,3.991,3.6,-113.58400001004338,16115.6,8784.52,296
9487033,1134.0,20846.18,-6455.338157742236,3.908,3.619,8772.623521973377,24956.72,28798.16,380
9487033,1134.0,10819.76,5712.18682102075,3.871,3.719,8451.818088865097,5.98,17366.05,444
9487033,1134.0,4581.27,6264.271728471155,3.867,3.646,-113.58400001004338,15434.13,38809.54,351
9487033,1134.0,8.69,8063.479780452107,3.827,3.711,4842.171329619241,5.98,10945.24,282
9487033,1134.0,8.69,-17780.096000812104,3.821,3.67,-113.58400001004338,14492.42,5.98,338
9487033,1134.0,26294.74,15992.769979453413,3.902,3.588,2630.37208466207,3495.53,10609.63,244
9487033,1134.0,8.69,2511.9369744602513,3.819,3.578,3427.2317917162445,5461.27,19268.21,194
9487033,1134.0,8.69,7120.475894489718,3.852,3.622,1919.023917445296,5.98,5.98,554
9487033,1134.0,8.69,-7098.74422482703,3.917,3.547,-113.58400001004338,5461.27,1645.93,301
9487033,1134.0,1298.78,-5192.40790228715,3.881,3.602,5586.536351601779,5.98,3105.89,375
9487033,1134.0,12452.03,10724.222438800534,3.908,3.653,-113.58400001004338,13000.8,6549.14,407
9487033,1134.0,29628.02,-6131.055734289134,3.928,3.663,-113.58400001004338,1965.11,5.98,378
9487033,1134.0,20476.89,8524.587297522945,3.966,3.654,10995.102169856442,11324.65,2746.05,400
9487033,1134.0,22385.75,1532.2832017128837,3.908,3.592,6342.186818750539,13560.39,5.98,593
9487033,1134.0,11555.47,2458.5039376254235,3.894,3.582,-113.58400001004338,8680.84,5.98,560
9487033,1134.0,8.69,18947.13371220346,3.924,3.631,9313.984798908075,14160.37,3326.4,568
9487033,1134.0,28691.51,24598.12835854606,3.961,3.609,2219.5527144036614,534.8,12367.27,615
9487033,1134.0,8.69,-22822.064194751136,3.908,3.644,12369.163580494418,5.98,24462.47,465
9487033,1134.0,2621.86,-15021.92635680782,3.948,3.588,1123.4320698029896,21425.54,26978.78,721
9487033,1134.0,4581.27,12465.782582926631,4.008,3.656,6387.493203480701,5.98,15184.18,729
9487033,1134.0,4581.27,-20790.770661381623,3.938,3.532,7499.251642391728,423.72,5.98,755
9487033,1134.0,34445.63,19508.131072890068,3.908,3.56,15965.588824279019,16826.17,5.98,681
9487033,1134.0,8.69,-5584.638761645118,3.983,3.471,3768.336170946925,4756.49,5.98,712
9487033,1134.0,3116.82,9588.727042728753,3.835,3.676,-113.58400001004338,11045.33,3652.14,578
9487033,1134.0,29611.88,7245.993803282564,3.902,3.646,-113.58400001004338,7608.9,5.98,447
9487033,1134.0,44704.64,-20822.499622382245,3.91,3.649,-113.58400001004338,5.98,35105.82,571
9487033,1134.0,43622.42,-6174.499741942404,3.901,3.404,1619.2060468052168,6576.92,4811.26,449
9487033,1134.0,2222.4,-8891.857207581976,3.908,3.569,-113.58400001004338,5.98,6571.34,472
9487033,1134.0,8.69,-3457.5541719288867,3.908,3.558,-113.58400001004338,8068.12,5.98,529
9487033,1134.0,12229.69,-5530.485019514649,3.925,3.569,7043.929862631068,14721.98,7034.19,523
9487033,1134.0,16661.94,4238.078260747846,3.959,3.596,-113.58400001004338,935.3,5.98,629
9487033,1134.0,49248.7,12343.697436484103,3.899,3.691,-113.58400001004338,4896.13,5.98,681
9487033,1134.0,8.69,12365.592893637488,3.975,3.687,-113.58400001004338,12150.59,5.98,559
9487033,1134.0,2688.74,6422.449061071682,3.913,3.477,7607.147294560232,5.98,11931.67,695
9487033,1134.0,8.69,10316.236907895884,3.919,3.594,5689.182086342941,14096.43,10066.5,694
9487033,1134.0,6410.78,3978.789067747616,3.921,3.625,11396.498841614584,11579.22,11516.02,660
9487033,1134.0,11278.7,-2596.91417238361,3.829,3.601,13510.992325366373,16514.68,837.67,511
9487033,1134.0,5813.81,-12812.049401655426,3.815,3.61,980.9605855232262,5.98,32361.26,587
9487033,1134.0,8.69,3351.530071143793,3.894,3.619,-113.58400001004338,1672.54,10066.5,336
9487033,1134.0,8.69,26325.942214477313,3.903,3.616,5802.1313553882155,5.98,5.98,437
9487033,1134.0,2966.74,1239.7846717497057,3.864,3.577,7847.800886647443,5.98,10066.5,476
9487033,1134.0,8.69,11413.397774156625,3.757,3.582,501.6120536891567,5.98,5.98,441
9487033,1134.0,8.69,18758.12068082508,3.857,3.621,-113.58400001004338,11607.91,20055.79,327
9487033,1134.0,8.69,-13123.508828523774,3.897,3.632,2814.3958246741818,9260.67,27695.96,258
9487033,1134.0,8.69,4965.778834934438,3.922,3.551,3991.4314065803524,5.98,29292.27,319
9487033,1134.0,8.69,22043.586645348172,3.841,3.698,3768.336170946925,2527.4,19126.72,435
9487033,1134.0,27412.09,-11957.012347943983,3.934,3.64,722.6108320912208,5.98,19233.78,534
9487033,1134.0,18131.02,-451.0021652683379,3.927,3.518,7097.298853758508,9178.64,18910.3,728
9487033,1134.0,8599.29,1046.6315767009557,3.944,3.646,5243.260014927977,5.98,4184.82,504
9487033,1134.0,8.69,14549.942180370408,3.88,3.469,10349.63385498291,12351.42,1884.06,620
9487033,1134.0,4581.27,1239.7846717497057,3.841,3.612,-113.58400001004338,20567.74,5513.34,603
9487033,1134.0,23631.71,226.57969763376184,3.826,3.637,8988.7685209961,5.98,16406.12,603
9487033,1134.0,8.69,-29162.10688770358,3.807,3.679,10010.502683989263,2266.95,11309.82,379
9487033,1134.0,19806.87,-6740.83426597509,3.823,3.668,9084.039721540119,14378.58,44996.88,369
9487033,1134.0,30777.19,-8862.511773174774,3.908,3.773,-113.58400001004338,5.98,11338.93,238
9487033,1134.0,6154.12,13463.694083101123,3.908,3.625,-113.58400001004338,32544.24,1858.26,313
9487033,1134.0,8.69,5522.916971150827,3.842,3.647,-113.58400001004338,4663.33,15554.14,166
9487033,1134.0,8.69,5998.985846103372,3.914,3.564,-113.58400001004338,4149.87,13623.96,271
9487033,1134.0,8.69,17258.641322066454,3.916,3.643,-113.58400001004338,3921.06,29910.93,441
9487033,1134.0,2430.8,11733.191924705157,3.872,3.571,6282.906773206308,12413.28,5.98,506
9487033,1134.0,4324.51,-15931.033339285128,3.881,3.653,-113.58400001004338,5.98,12745.63,547
9487033,1134.0,8.69,370.2551331835483,3.912,3.557,10862.642421765075,1477.8,13786.09,472
9487033,1134.0,8.69,-6886.513546853636,3.881,3.594,5377.663995499431,5.98,10899.95,460
9487033,1134.0,8.69,3151.3198879940537,3.945,3.614,3768.336170946925,5.98,19733.64,491
9487033,1134.0,8.69,-11755.02124284634,3.908,3.476,6346.663505180342,5.98,8022.47,591
9487033,1134.0,8.69,8388.975928992642,3.95,3.46,7834.909803644496,9988.27,7119.78,717
9487033,1134.0,8.69,-5351.199716828177,3.849,3.465,-113.58400001004338,5.98,7144.08,699
9487033,1134.0,21028.63,7752.239523291201,3.815,3.551,-113.58400001004338,5.98,14008.71,535
9487033,1134.0,8.69,-7187.883099583015,3.853,3.427,1066.9130193900119,17830.27,24040.29,469
9487033,1134.0,8.69,-4069.5226078900278,3.816,3.686,-11.781224081930759,5.98,1131.92,575
9487033,1134.0,8.69,-19325.747111272052,3.976,3.652,7690.411104669918,5.98,6774.54,493
9487033,1134.0,17198.02,4809.812696100108,3.951,3.629,5464.655067414458,19271.73,6052.35,476
9487033,1134.0,4806.44,3306.781577941417,3.897,3.515,-113.58400001004338,5.98,3987.45,644
9487033,1134.0,2773.97,13921.021931168145,3.925,3.753,739.068517890345,14009.05,5.98,431
9487033,1134.0,3932.12,-4291.464879362143,3.908,3.657,1857.8699702488668,23483.67,14523.16,446
9487033,1134.0,8.69,12627.199055559244,3.767,3.611,-113.58400001004338,2421.81,5.98,641
9487033,1134.0,8.69,1239.7846717497057,3.899,3.607,15504.084733484908,5.98,12050.18,351
9487033,1134.0,2389.73,2663.4241405360854,3.872,3.658,9708.737452031492,24548.82,22668.78,459
9487033,1134.0,7772.6,18903.204752354988,3.931,3.64,6058.992462302616,5.98,9809.22,468
9487033,1134.0,8.69,1239.7846717497057,3.908,3.694,10172.405066010833,14674.25,14224.1,516
9487033,1134.0,8.69,2363.1930153259405,3.945,3.484,2832.964931710603,5530.08,4406.55,524
9487033,1134.0,8.69,11119.317743148826,3.905,3.59,-113.58400001004338,1431.59,10539.45,657
9487033,1134.0,4581.27,4772.625557804516,3.897,3.492,-113.58400001004338,5.98,9820.16,554
9487033,1134.0,8.69,4479.541874975952,3.89,3.684,7853.344914809597,5.98,10704.12,549
9487033,1134.0,12041.68,10067.413404575915,3.958,3.714,2602.667315966482,6194.65,7354.67,502
9487033,1134.0,26008.64,-4725.4061095055085,3.888,3.445,958.5221946615079,5.98,6107.64,599
9487033,1134.0,14342.98,-2308.9041114124184,3.994,3.576,2096.8941181262753,8036.59,14337.01,637
9487033,1134.0,27776.68,1686.0972531310567,3.882,3.65,-113.58400001004338,5.98,34542.24,590
9487033,1134.0,8.69,-6466.650720964856,3.929,3.556,14785.592613798794,11001.81,5.98,414
9487033,1134.0,10294.22,-1084.2023865131375,3.941,3.552,-113.58400001004338,5.98,22106.38,548
9487033,1134.0,23602.96,-13213.476872929594,3.918,3.644,3264.3399148022845,5.98,7114.82,596
9487033,1134.0,8.69,-14290.172039433153,3.839,3.549,3279.971859546683,20324.95,5.98,630
9487033,1134.0,16580.04,-7019.9453197043995,3.778,3.767,-113.58400001004338,7804.26,13854.24,522
9487033,1134.0,19065.59,1239.7846717497057,3.908,3.834,8273.56059250326,8014.04,23275.96,393
9487033,1134.0,47342.28,9237.13042641064,3.899,3.578,-113.58400001004338,7511.93,23477.47,445
9487033,1134.0,24541.55,-8990.684369446526,3.853,3.637,-113.58400001004338,2083.28,6762.43,425
9487033,1134.0,8.69,5254.103308072852,3.84,3.585,6909.65103556379,5.98,19486.93,368
9487033,1134.0,8.69,3325.108244101928,3.886,3.63,5211.258672019465,24324.94,5.98,339
9487033,1134.0,8.69,-6334.695318290612,3.908,3.664,-113.58400001004338,12211.47,18175.3,333
9487033,1134.0,14883.85,-6827.149481923527,3.86,3.67,8316.27929249817,6220.4,5.98,404
9487033,1134.0,27358.8,-14740.73475955714,3.71,3.745,9455.40336131575,5.98,6595.9,428
9487033,1134.0,8.69,8597.27230902752,3.714,3.566,7310.705439695295,5.98,10066.5,162
9487033,1134.0,13362.34,11345.460543247027,3.852,3.74,2224.8027678674207,5.98,5.98,230
9487033,1134.0,8.69,25308.25255305529,3.908,3.648,-113.58400001004338,8204.1,41728.61,145
9487033,1134.0,20742.22,14372.661227237484,3.83,3.601,-113.58400001004338,31773.21,24829.89,334
9487033,1134.0,6429.13,-19360.799922068985,3.828,3.71,3761.5265959920007,11899.7,5.98,268
9487033,1134.0,4581.27,4703.107750262407,3.899,3.543,4590.799972336379,5461.27,5978.36,239
9487033,1134.0,8.69,11378.04735868537,3.908,3.685,-113.58400001004338,3372.47,15127.95,391
9487033,1134.0,7549.6,-7945.244864943464,3.908,3.62,-113.58400001004338,5.98,12312.46,377
9487033,1134.0,42127.49,541.0840259412263,3.857,3.611,5126.999755515163,15467.43,5430.15,416
9487033,1134.0,10096.19,4527.03940171739,3.888,3.639,2185.7580034021603,5.98,6446.13,311
9487033,1134.0,17719.26,548.796144059341,3.784,3.701,8410.845552326276,34581.53,10066.5,554
9487033,1134.0,8.69,11038.39257812413,3.894,3.66,3250.6543451115513,5.98,20849.6,235
9487033,1134.0,38657.77,1563.1160712294318,3.862,3.634,6347.09746135243,23784.55,25155.49,286
9487033,1134.0,8.69,3600.2630381019962,3.816,3.557,7758.129217123953,208.78,8518.78,242
9487033,1134.0,749.33,-217.84055613423334,3.797,3.676,11571.575534460508,5.98,18577.06,354
9487033,1134.0,8.69,-3846.3052079564095,3.853,3.633,2952.6873859690986,20878.98,5.98,163
9487033,1134.0,38139.77,14417.563677074842,3.89,3.599,5103.608701621115,5.98,7392.94,279
9487033,1134.0,8.69,-2920.7649794189865,3.796,3.578,855.5214048704552,15914.99,22235.68,350
9487033,1134.0,8.69,-2695.3693284052597,3.948,3.727,5757.9640035824705,1926.89,5.98,314
9487033,1134.0,8.69,-6315.892439831208,3.925,3.646,1566.2673388665912,13152.7,10559.26,554
9487033,1134.0,21693.97,15778.205973265402,3.917,3.543,3687.9233440587227,5.98,5359.57,582
9487033,1134.0,937.78,-8177.401610101931,3.882,3.64,5803.430095066875,5.98,10066.5,554
