Cell,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178
3610574,15829.126,0.54452,-0.00277,12516.703,0.5117,0.01057,9909.4424,0.55793,0.02036,7835.48,0.45322,0.02744,6217.2461,0.37952,0.03444,4905.291,0.71672,0.04685,3881.2737,0.51346,0.04803,3070.9827,0.5671,0.05247,2430.7778,0.54446,0.05402,1923.1537,0.51836,0.05959,1522.4358,0.54936,0.06503,1203.8446,0.6037,0.06953,952.86591,0.72898,0.06889,754.27557,0.69372,0.06502,596.71857,0.70256,0.07869,471.96338,0.73575,0.08878,373.20856,0.5559,0.07999,295.47278,0.6912,0.09655,233.87738,0.83444,0.10265,185.05922,0.70732,0.11913,146.35823,0.69338,0.09817,115.77804,0.70861,0.1198,91.6721,0.66733,0.12033,72.51701,0.75195,0.13258,57.36816,0.8279,0.12672,45.3629,0.77544,0.15032,35.93134,0.80305,0.15414,28.40909,0.8011,0.14502,22.48202,0.86808,0.21747,17.79613,0.84565,0.14265,14.06813,0.99598,0.1867,11.1448,0.8744,0.21544,8.81772,1.01536,0.13286,6.97545,0.98429,0.20538,5.5173,0.98202,0.10309,4.36941,1.08896,0.13257,3.45686,1.16332,0.15589,2.73547,1.17671,0.18006,2.16054,1.33329,0.15383,1.70952,1.06354,0.10324,1.35352,1.13151,0.09871,1.07079,1.18193,0.09364,0.84734,1.26279,0.10683,0.67072,1.24338,0.11163,0.53067,1.00466,0.03476,0.41976,1.04101,0.12041,0.33183,1.20571,0.12449,0.26261,1.16727,0.12127,0.20791,1.05646,0.13874,0.16452,1.22604,0.15,0.13007,1.44798,0.20825,0.10309,1.63776,0.16994,0.08153,1.30285,0.11331,0.06443,1.4706,0.04399,0.05102,1.4371,0.27583,0.04042,1.26327,0.2254,0.03192,1.07997,0.34008,0.02528,1.52511,0.15729,0.01999,1.33369,0.48028,35,74
3610574,15829.126,0.53051,-0.00603,12516.703,0.63114,0.01068,9909.4424,0.53742,0.0215,7835.48,0.55913,0.02307,6217.2461,0.60694,0.03025,4905.291,0.51911,0.04415,3881.2737,0.5614,0.04144,3070.9827,0.54568,0.05468,2430.7778,0.54551,0.05515,1923.1537,0.5981,0.06675,1522.4358,0.58598,0.05743,1203.8446,0.53589,0.05761,952.86591,0.60469,0.06055,754.27557,0.66279,0.08916,596.71857,0.62463,0.08295,471.96338,0.64012,0.08326,373.20856,0.4958,0.1049,295.47278,0.67778,0.08531,233.87738,0.6239,0.09033,185.05922,0.66123,0.08714,146.35823,0.6954,0.1158,115.77804,0.69288,0.12193,91.6721,0.7594,0.12392,72.51701,0.82294,0.13559,57.36816,0.61387,0.14916,45.3629,0.83158,0.11351,35.93134,0.86312,0.16935,28.40909,0.91024,0.18442,22.48202,0.9918,0.2028,17.79613,0.87563,0.12373,14.06813,0.86085,0.16229,11.1448,0.96065,0.17704,8.81772,0.95034,0.14596,6.97545,1.04973,0.18017,5.5173,1.03904,0.16014,4.36941,1.02626,0.18524,3.45686,1.11514,0.13398,2.73547,1.1087,0.15173,2.16054,1.03088,0.13372,1.70952,1.02229,0.07969,1.35352,1.21318,0.14692,1.07079,1.17196,0.09835,0.84734,1.18494,0.11026,0.67072,1.31181,0.08878,0.53067,1.36523,0.15615,0.41976,1.06571,0.0844,0.33183,1.25831,0.0091,0.26261,1.22633,0.11399,0.20791,1.28374,0.09472,0.16452,1.41671,0.12857,0.13007,1.08312,0.15139,0.10309,1.43925,0.13399,0.08153,1.3144,0.17743,0.06443,1.36273,0.12676,0.05102,1.44149,0.2583,0.04042,1.27346,0.23367,0.03192,1.64157,0.24143,0.02528,1.84274,0.43326,0.01999,1.77545,0.58024,35,82
3610574,15829.126,0.63716,-0.0006,12516.703,0.53807,0.01236,9909.4424,0.50419,0.01757,7835.48,0.56712,0.02916,6217.2461,0.69729,0.041,4905.291,0.4182,0.04736,3881.2737,0.53433,0.04422,3070.9827,0.53865,0.05235,2430.7778,0.6012,0.05326,1923.1537,0.58524,0.06198,1522.4358,0.59331,0.0542,1203.8446,0.55969,0.0734,952.86591,0.61021,0.07924,754.27557,0.52462,0.06778,596.71857,0.52319,0.08191,471.96338,0.73675,0.09617,373.20856,0.6794,0.09465,295.47278,0.6223,0.1023,233.87738,0.74046,0.09969,185.05922,0.73306,0.09005,146.35823,0.62103,0.11839,115.77804,0.79758,0.10156,91.6721,0.73344,0.1347,72.51701,0.61214,0.10764,57.36816,0.76948,0.13539,45.3629,0.6795,0.1451,35.93134,0.77411,0.14561,28.40909,0.67301,0.14999,22.48202,0.69933,0.18011,17.79613,0.92402,0.1698,14.06813,0.93962,0.16276,11.1448,1.02062,0.16236,8.81772,1.01168,0.18832,6.97545,1.08597,0.18721,5.5173,0.97013,0.15965,4.36941,1.03442,0.16094,3.45686,1.12715,0.13316,2.73547,1.0733,0.12942,2.16054,1.23095,0.13583,1.70952,1.17609,0.05897,1.35352,1.27047,0.14506,1.07079,1.22799,0.11191,0.84734,1.2132,0.11539,0.67072,1.35497,0.08152,0.53067,1.1602,0.10688,0.41976,1.1146,0.0617,0.33183,0.80086,0.11351,0.26261,1.27484,0.13034,0.20791,1.44935,0.10075,0.16452,1.28158,0.20393,0.13007,1.30463,0.19007,0.10309,1.25734,0.18409,0.08153,1.45516,0.28508,0.06443,1.38425,0.26985,0.05102,1.34399,0.30981,0.04042,1.12806,0.23115,0.03192,1.63536,0.25266,0.02528,1.61537,0.34044,0.01999,1.4903,0.43278,35,83
3610574,15829.126,0.47384,0.00358,12516.703,0.72732,0.00821,9909.4424,0.49406,0.02177,7835.48,0.50723,0.0238,6217.2461,0.46626,0.03499,4905.291,0.47545,0.03295,3881.2737,0.52124,0.05186,3070.9827,0.49614,0.05345,2430.7778,0.62069,0.0497,1923.1537,0.54159,0.05877,1522.4358,0.56111,0.07769,1203.8446,0.591,0.05185,952.86591,0.64917,0.06583,754.27557,0.56837,0.08856,596.71857,0.64991,0.09443,471.96338,0.65212,0.07139,373.20856,0.5913,0.09786,295.47278,0.54802,0.09177,233.87738,0.69666,0.10198,185.05922,0.62678,0.08891,146.35823,0.75648,0.11274,115.77804,0.69249,0.12858,91.6721,0.76832,0.10031,72.51701,0.90207,0.11549,57.36816,0.62028,0.10455,45.3629,0.70241,0.16785,35.93134,0.75169,0.16239,28.40909,0.72034,0.14274,22.48202,0.76951,0.18389,17.79613,0.95642,0.18409,14.06813,0.99442,0.18399,11.1448,0.97306,0.19224,8.81772,0.90399,0.24596,6.97545,1.10588,0.20039,5.5173,1.03092,0.17478,4.36941,1.08175,0.15376,3.45686,1.11514,0.11064,2.73547,1.15931,0.16079,2.16054,1.1087,0.17341,1.70952,0.97429,0.06954,1.35352,1.06357,0.12518,1.07079,1.20581,0.0856,0.84734,1.21737,0.07742,0.67072,1.24749,0.10992,0.53067,1.34309,0.01911,0.41976,1.24295,0.10116,0.33183,1.2775,0.06601,0.26261,1.265,0.12393,0.20791,1.27363,0.13383,0.16452,1.30199,0.15592,0.13007,1.30995,0.10049,0.10309,1.19001,0.18603,0.08153,1.35413,0.18803,0.06443,1.24403,0.1379,0.05102,1.40135,0.24643,0.04042,1.48272,0.2919,0.03192,1.70186,0.3341,0.02528,1.26802,0.33094,0.01999,1.76219,0.56276,35,79
3610574,15829.126,0.49919,0.00024,12516.703,0.45905,0.01381,9909.4424,0.56173,0.01898,7835.48,0.48137,0.03025,6217.2461,0.62193,0.0356,4905.291,0.50183,0.04409,3881.2737,0.68017,0.0537,3070.9827,0.46168,0.0573,2430.7778,0.61081,0.05366,1923.1537,0.63474,0.05744,1522.4358,0.69271,0.05957,1203.8446,0.57628,0.06361,952.86591,0.56657,0.07014,754.27557,0.5318,0.07806,596.71857,0.74147,0.06597,471.96338,0.66373,0.07625,373.20856,0.54205,0.09805,295.47278,0.68702,0.08979,233.87738,0.61486,0.08762,185.05922,0.66741,0.11542,146.35823,0.58962,0.1168,115.77804,0.7632,0.10543,91.6721,0.76602,0.10647,72.51701,0.74505,0.12288,57.36816,0.81033,0.13399,45.3629,0.7206,0.16002,35.93134,0.82397,0.16457,28.40909,0.74789,0.14883,22.48202,0.84425,0.16567,17.79613,0.93263,0.15192,14.06813,0.88435,0.21083,11.1448,1.07012,0.16388,8.81772,0.90329,0.23051,6.97545,0.89987,0.17452,5.5173,1.02948,0.17792,4.36941,0.98492,0.09459,3.45686,1.05679,0.1709,2.73547,1.24255,0.10522,2.16054,1.20025,0.10417,1.70952,0.95671,0.11723,1.35352,1.17374,0.13125,1.07079,1.10692,0.13459,0.84734,1.18938,0.08879,0.67072,1.22933,0.05622,0.53067,1.24532,0.11789,0.41976,1.33413,0.0919,0.33183,1.41189,0.08733,0.26261,1.21789,0.14215,0.20791,1.34196,0.12041,0.16452,1.13636,0.13141,0.13007,1.14486,0.15521,0.10309,1.33083,0.20056,0.08153,1.489,0.22646,0.06443,1.18022,0.16954,0.05102,1.24563,0.24763,0.04042,1.32386,0.38982,0.03192,1.72803,0.31848,0.02528,1.90808,0.4485,0.01999,1.56763,0.6306,45,71
3610574,15829.126,0.65267,0.00605,12516.703,0.54148,0.0028,9909.4424,0.51143,0.02204,7835.48,0.59778,0.02823,6217.2461,0.5574,0.03687,4905.291,0.57102,0.04455,3881.2737,0.58755,0.05105,3070.9827,0.56127,0.05444,2430.7778,0.56426,0.056,1923.1537,0.58421,0.05905,1522.4358,0.48392,0.06266,1203.8446,0.63564,0.07533,952.86591,0.6105,0.07214,754.27557,0.62884,0.0766,596.71857,0.72584,0.08696,471.96338,0.57582,0.09441,373.20856,0.68869,0.08678,295.47278,0.71527,0.0995,233.87738,0.72197,0.09458,185.05922,0.76834,0.08673,146.35823,0.70557,0.11447,115.77804,0.73578,0.1222,91.6721,0.63118,0.12878,72.51701,0.65678,0.12679,57.36816,0.80227,0.13854,45.3629,0.56979,0.13416,35.93134,0.79278,0.12982,28.40909,0.84208,0.16156,22.48202,1.03906,0.1746,17.79613,0.89913,0.18449,14.06813,0.87245,0.16623,11.1448,0.99952,0.2388,8.81772,0.94585,0.1948,6.97545,0.91742,0.1719,5.5173,1.23046,0.12727,4.36941,0.93504,0.17217,3.45686,1.08978,0.21875,2.73547,1.23505,0.08669,2.16054,1.17443,0.1353,1.70952,1.10022,0.05039,1.35352,1.36791,0.10582,1.07079,1.411,0.07413,0.84734,1.24968,0.04815,0.67072,1.01388,0.04008,0.53067,1.37445,0.11426,0.41976,1.13816,0.14524,0.33183,1.18052,0.1234,0.26261,1.44995,0.10538,0.20791,1.17774,0.16141,0.16452,1.24104,0.12791,0.13007,1.20152,0.16741,0.10309,1.33515,0.22898,0.08153,1.22959,0.20697,0.06443,1.50076,0.19237,0.05102,1.21564,0.30968,0.04042,1.59644,0.30872,0.03192,1.46557,0.23535,0.02528,1.69198,0.42999,0.01999,1.61147,0.57426,35,75
3610574,15829.126,0.47945,-0.00659,12516.703,0.66519,0.00988,9909.4424,0.46578,0.01785,7835.48,0.41727,0.03226,6217.2461,0.67824,0.03745,4905.291,0.57875,0.04209,3881.2737,0.49456,0.05291,3070.9827,0.60215,0.05554,2430.7778,0.52612,0.06622,1923.1537,0.48984,0.05,1522.4358,0.53686,0.05796,1203.8446,0.56514,0.05691,952.86591,0.61841,0.07891,754.27557,0.58484,0.07698,596.71857,0.62688,0.07615,471.96338,0.57258,0.08684,373.20856,0.57342,0.08927,295.47278,0.68451,0.07545,233.87738,0.76241,0.09448,185.05922,0.57185,0.10999,146.35823,0.84636,0.11345,115.77804,0.68986,0.10509,91.6721,0.81483,0.13461,72.51701,0.73597,0.11939,57.36816,0.8518,0.15173,45.3629,0.72391,0.15463,35.93134,0.77895,0.13605,28.40909,0.7923,0.15246,22.48202,0.84434,0.16633,17.79613,1.00326,0.17026,14.06813,0.93926,0.18829,11.1448,0.91423,0.12073,8.81772,1.12755,0.18828,6.97545,1.00472,0.19655,5.5173,1.03843,0.12315,4.36941,1.08945,0.10123,3.45686,1.03133,0.13328,2.73547,1.15831,0.16856,2.16054,1.1643,0.05716,1.70952,1.21886,0.06946,1.35352,1.14037,0.08995,1.07079,1.11464,0.09538,0.84734,1.40122,0.10966,0.67072,0.96043,0.06564,0.53067,1.22021,0.09606,0.41976,1.38465,0.12139,0.33183,1.03997,0.13567,0.26261,1.22132,0.08846,0.20791,1.11569,0.20549,0.16452,1.33176,0.08632,0.13007,0.99947,0.11609,0.10309,1.36192,0.2332,0.08153,1.40371,0.17473,0.06443,1.10585,0.25015,0.05102,1.22662,0.5084,0.04042,1.27691,0.31672,0.03192,1.83492,0.50585,0.02528,1.26055,0.30095,0.01999,1.51449,0.6747,35,83
3610574,15829.126,0.44978,-0.00581,12516.703,0.45118,0.00839,9909.4424,0.48347,0.01686,7835.48,0.41833,0.02482,6217.2461,0.58509,0.03307,4905.291,0.57024,0.05044,3881.2737,0.52722,0.04709,3070.9827,0.55144,0.04933,2430.7778,0.5473,0.0554,1923.1537,0.56144,0.06364,1522.4358,0.54873,0.07019,1203.8446,0.61527,0.06656,952.86591,0.6735,0.06242,754.27557,0.64057,0.06881,596.71857,0.63009,0.08217,471.96338,0.68765,0.08847,373.20856,0.56377,0.08715,295.47278,0.69224,0.07971,233.87738,0.61831,0.10252,185.05922,0.6056,0.1176,146.35823,0.88761,0.09888,115.77804,0.64776,0.12596,91.6721,0.73371,0.12014,72.51701,0.63203,0.12639,57.36816,0.88759,0.14029,45.3629,0.72464,0.15938,35.93134,0.83078,0.17154,28.40909,0.78551,0.19261,22.48202,0.80958,0.16038,17.79613,0.84471,0.16168,14.06813,1.03575,0.14661,11.1448,1.06025,0.19696,8.81772,0.84831,0.18265,6.97545,1.10096,0.20181,5.5173,1.11443,0.0734,4.36941,1.19429,0.12298,3.45686,1.04955,0.20431,2.73547,1.26907,0.15242,2.16054,1.04084,0.12321,1.70952,1.07345,0.14842,1.35352,1.22747,0.11047,1.07079,0.91973,0.08742,0.84734,1.27064,0.10246,0.67072,1.17283,0.10412,0.53067,1.17737,0.07997,0.41976,1.10772,0.14312,0.33183,1.11503,0.10833,0.26261,0.91727,0.11855,0.20791,1.39475,0.12816,0.16452,1.40033,0.15401,0.13007,1.25929,0.19143,0.10309,1.47603,0.23731,0.08153,1.39665,0.24204,0.06443,1.50236,0.1745,0.05102,1.53083,0.34272,0.04042,1.24141,0.33444,0.03192,1.53064,0.36639,0.02528,1.43466,0.30339,0.01999,1.65161,0.7584,45,84
3610574,15829.126,0.58199,-0.00352,12516.703,0.42516,0.01956,9909.4424,0.47853,0.0165,7835.48,0.57108,0.02727,6217.2461,0.55419,0.03729,4905.291,0.51517,0.0408,3881.2737,0.53878,0.04632,3070.9827,0.55892,0.04952,2430.7778,0.3647,0.06062,1923.1537,0.56334,0.06332,1522.4358,0.55516,0.0649,1203.8446,0.59482,0.05975,952.86591,0.61233,0.06921,754.27557,0.71346,0.08353,596.71857,0.61563,0.0837,471.96338,0.65952,0.09401,373.20856,0.70486,0.1004,295.47278,0.73518,0.08613,233.87738,0.68174,0.09616,185.05922,0.7324,0.08866,146.35823,0.69704,0.09629,115.77804,0.7264,0.10269,91.6721,0.71775,0.10645,72.51701,0.87662,0.11921,57.36816,0.59006,0.1295,45.3629,0.83747,0.15621,35.93134,0.76545,0.14716,28.40909,0.82449,0.16698,22.48202,0.83272,0.15889,17.79613,0.89913,0.16736,14.06813,0.97522,0.20048,11.1448,0.9637,0.14922,8.81772,0.98344,0.20768,6.97545,1.02392,0.24006,5.5173,1.08906,0.17888,4.36941,1.19537,0.13855,3.45686,1.0889,0.17011,2.73547,1.11741,0.20455,2.16054,1.16079,0.12743,1.70952,0.94881,0.10887,1.35352,1.45809,0.11167,1.07079,1.33364,0.09138,0.84734,1.10322,0.10122,0.67072,1.18886,0.09215,0.53067,1.09132,0.11891,0.41976,1.25743,0.13271,0.33183,1.34706,0.11398,0.26261,1.19632,0.12393,0.20791,1.09416,0.09278,0.16452,1.2663,0.13359,0.13007,1.18436,0.2163,0.10309,1.36647,0.16626,0.08153,1.38427,0.2399,0.06443,1.3994,0.34994,0.05102,1.43104,0.21062,0.04042,1.09099,0.25508,0.03192,1.83573,0.38479,0.02528,1.66587,0.34469,0.01999,1.50478,0.37074,45,81
3610574,15829.126,0.30827,-0.00706,12516.703,0.42115,0.00381,9909.4424,0.47775,0.01342,7835.48,0.46291,0.03264,6217.2461,0.55861,0.03624,4905.291,0.46169,0.04197,3881.2737,0.59182,0.0429,3070.9827,0.519,0.04782,2430.7778,0.59868,0.05229,1923.1537,0.51358,0.07002,1522.4358,0.51186,0.06729,1203.8446,0.52427,0.06818,952.86591,0.54522,0.07614,754.27557,0.58901,0.06913,596.71857,0.66597,0.08454,471.96338,0.66676,0.07748,373.20856,0.59103,0.09742,295.47278,0.66095,0.10197,233.87738,0.75106,0.10305,185.05922,0.66654,0.09304,146.35823,0.74613,0.10609,115.77804,0.69922,0.10847,91.6721,0.66196,0.12256,72.51701,0.78799,0.11991,57.36816,0.74215,0.11871,45.3629,0.82192,0.1453,35.93134,0.79692,0.17101,28.40909,0.73361,0.14948,22.48202,0.9574,0.16235,17.79613,0.85163,0.13147,14.06813,1.01944,0.17555,11.1448,1.04647,0.18219,8.81772,0.92449,0.16199,6.97545,0.93299,0.20385,5.5173,1.00241,0.19337,4.36941,1.12178,0.12485,3.45686,0.95191,0.15311,2.73547,1.07345,0.09947,2.16054,1.11185,0.10954,1.70952,1.21825,0.12679,1.35352,1.1833,0.11596,1.07079,1.29263,0.0657,0.84734,1.21559,0.0952,0.67072,1.21889,0.06511,0.53067,1.24117,0.04414,0.41976,1.165,0.10382,0.33183,0.94127,0.11498,0.26261,1.2933,0.10026,0.20791,1.20005,0.17757,0.16452,1.53801,0.09866,0.13007,1.29218,0.05969,0.10309,1.29673,0.21407,0.08153,1.36278,0.20641,0.06443,1.40388,0.28471,0.05102,1.4187,0.32913,0.04042,1.40559,0.22947,0.03192,1.32413,0.57955,0.02528,1.49714,0.28469,0.01999,1.44594,0.41781,25,79
3610574,15829.126,0.45626,0.0024,12516.703,0.48125,0.00378,9909.4424,0.49284,0.02264,7835.48,0.37952,0.02664,6217.2461,0.53491,0.03421,4905.291,0.49184,0.04502,3881.2737,0.49824,0.05323,3070.9827,0.60503,0.05204,2430.7778,0.50281,0.05183,1923.1537,0.59031,0.05972,1522.4358,0.5538,0.0651,1203.8446,0.56784,0.08453,952.86591,0.62275,0.07534,754.27557,0.68459,0.06896,596.71857,0.66801,0.08878,471.96338,0.60236,0.10189,373.20856,0.66829,0.09962,295.47278,0.62741,0.09228,233.87738,0.66545,0.09529,185.05922,0.7477,0.09436,146.35823,0.86215,0.10343,115.77804,0.6025,0.12158,91.6721,0.63072,0.12368,72.51701,0.63248,0.12684,57.36816,0.69241,0.13549,45.3629,0.86175,0.14847,35.93134,0.81701,0.14309,28.40909,0.82399,0.14769,22.48202,1.0061,0.17472,17.79613,0.94118,0.12761,14.06813,0.92779,0.16753,11.1448,0.99104,0.13957,8.81772,0.97424,0.2185,6.97545,1.04875,0.17948,5.5173,1.11666,0.24374,4.36941,1.10257,0.19382,3.45686,1.17262,0.0784,2.73547,1.12263,0.15582,2.16054,1.29012,0.18291,1.70952,0.96372,0.08601,1.35352,1.05036,0.13983,1.07079,1.06583,0.10067,0.84734,1.06522,0.09973,0.67072,1.00775,0.07015,0.53067,1.41168,0.06337,0.41976,1.48352,0.06919,0.33183,1.07188,0.05243,0.26261,1.23711,0.133,0.20791,1.49123,0.08609,0.16452,1.38784,0.12114,0.13007,1.24243,0.17806,0.10309,1.36507,0.19648,0.08153,1.37398,0.19988,0.06443,1.28151,0.3879,0.05102,1.33886,0.44747,0.04042,1.60846,0.36201,0.03192,1.44021,0.3286,0.02528,1.1816,0.43894,0.01999,1.78934,0.39404,45,82
3610574,15829.126,0.41084,0.00099,12516.703,0.42999,0.00788,9909.4424,0.52777,0.01883,7835.48,0.54792,0.0289,6217.2461,0.57033,0.03453,4905.291,0.47667,0.04755,3881.2737,0.51702,0.05171,3070.9827,0.51751,0.04645,2430.7778,0.54929,0.05369,1923.1537,0.56806,0.058,1522.4358,0.53336,0.06721,1203.8446,0.51411,0.06953,952.86591,0.53421,0.07431,754.27557,0.6102,0.06805,596.71857,0.58083,0.08236,471.96338,0.53978,0.09384,373.20856,0.61956,0.09604,295.47278,0.47808,0.07727,233.87738,0.60418,0.09354,185.05922,0.627,0.08756,146.35823,0.74026,0.11265,115.77804,0.68551,0.09322,91.6721,0.76389,0.10547,72.51701,0.68208,0.11079,57.36816,0.77405,0.12643,45.3629,0.92558,0.12679,35.93134,0.70884,0.1653,28.40909,0.74538,0.14959,22.48202,0.86399,0.17119,17.79613,0.81269,0.16541,14.06813,1.01987,0.16312,11.1448,0.95712,0.14381,8.81772,1.00768,0.1999,6.97545,0.8831,0.16733,5.5173,1.28472,0.23909,4.36941,1.01727,0.21694,3.45686,1.0476,0.17827,2.73547,0.97428,0.15258,2.16054,1.04336,0.10493,1.70952,1.21724,0.11542,1.35352,1.12822,0.14818,1.07079,1.22068,0.09113,0.84734,1.05405,0.1184,0.67072,1.19388,0.10494,0.53067,1.15483,0.08102,0.41976,1.05376,0.07821,0.33183,1.32613,0.05354,0.26261,1.0685,0.11361,0.20791,1.16727,0.09009,0.16452,1.41745,0.08406,0.13007,1.52524,0.22591,0.10309,1.05186,0.16812,0.08153,1.33293,0.26972,0.06443,1.19167,0.18356,0.05102,1.12465,0.43821,0.04042,1.10605,0.14534,0.03192,1.316,0.18678,0.02528,1.49889,0.31753,0.01999,1.35231,0.48126,35,78
3610574,15829.126,0.42189,-0.00012,12516.703,0.46308,0.01039,9909.4424,0.53505,0.00898,7835.48,0.45358,0.02899,6217.2461,0.44735,0.03255,4905.291,0.40629,0.05236,3881.2737,0.61002,0.04677,3070.9827,0.62445,0.05328,2430.7778,0.52289,0.05765,1923.1537,0.62684,0.06503,1522.4358,0.49502,0.06584,1203.8446,0.58384,0.06342,952.86591,0.5293,0.07098,754.27557,0.58899,0.08707,596.71857,0.53902,0.09458,471.96338,0.61578,0.08028,373.20856,0.62548,0.08974,295.47278,0.7248,0.08854,233.87738,0.50487,0.09647,185.05922,0.59868,0.09277,146.35823,0.65911,0.11449,115.77804,0.83057,0.12603,91.6721,0.79137,0.10064,72.51701,0.68416,0.12363,57.36816,0.69865,0.13853,45.3629,0.77688,0.12463,35.93134,0.79123,0.13692,28.40909,0.79987,0.14917,22.48202,0.81587,0.15213,17.79613,0.94704,0.12412,14.06813,0.91717,0.11843,11.1448,0.99246,0.23284,8.81772,0.93102,0.20363,6.97545,1.01634,0.1038,5.5173,0.9887,0.18196,4.36941,1.08896,0.21209,3.45686,1.15266,0.12138,2.73547,1.09852,0.11344,2.16054,1.1885,0.20544,1.70952,1.0951,0.03179,1.35352,1.20551,0.09715,1.07079,1.10783,0.06882,0.84734,1.15188,0.09533,0.67072,1.22306,0.1118,0.53067,1.30159,0.10776,0.41976,1.42763,0.08726,0.33183,1.25904,0.14027,0.26261,1.12941,0.07802,0.20791,1.05401,0.11591,0.16452,1.36472,0.13524,0.13007,1.51527,0.20699,0.10309,1.21187,0.17555,0.08153,1.11189,0.14068,0.06443,1.24127,0.15407,0.05102,1.34898,0.18362,0.04042,1.35403,0.21939,0.03192,1.35211,0.27243,0.02528,1.31953,0.34573,0.01999,1.69979,0.36835,45,77
5145398,15829.126,0.52216,-0.02365,12516.703,0.63862,0.03344,9909.4424,0.355,0.07647,7835.48,0.51275,0.08337,6217.2461,0.65461,0.02429,4905.291,0.3487,0.04225,3881.2737,0.54064,0.05702,3070.9827,1.02969,0.08718,2430.7778,0.68926,0.04056,1923.1537,0.56806,0.06137,1522.4358,0.57795,0.06547,1203.8446,0.58826,0.06953,952.86591,0.59901,0.13031,754.27557,0.91684,0.14088,596.71857,0.59124,0.08259,471.96338,0.95804,0.10965,373.20856,0.41644,0.09024,295.47278,0.66011,0.14229,233.87738,0.4419,0.08097,185.05922,0.97705,0.10484,146.35823,0.70354,0.10343,115.77804,0.71945,0.09952,91.6721,0.50134,0.12318,72.51701,0.91439,0.13051,57.36816,0.77346,0.13844,45.3629,0.72367,0.14686,35.93134,0.81701,0.1332,28.40909,0.70064,0.16515,22.48202,0.87628,0.17261,17.79613,1.22435,0.21169,14.06813,0.93104,0.18399,11.1448,0.86274,0.18596,8.81772,0.99697,0.09655,6.97545,0.98965,0.20539,5.5173,1.41763,0.11036,4.36941,1.08896,0.20938,3.45686,1.11514,0.2421,2.73547,1.33379,0.14411,2.16054,1.1591,0.18267,1.70952,0.83447,0.12416,1.35352,1.06624,0.25282,1.07079,0.91513,0.00475,0.84734,1.48218,-0.00787,0.67072,1.57504,0.10344,0.53067,1.23258,0.08794,0.41976,0.71707,0.28703,0.33183,1.25414,0.47096,0.26261,1.26628,0.12393,0.20791,0.80544,0.09611,0.16452,0.95631,0.18859,0.13007,0.58705,0.74326,0.10309,0.64635,0.11625,0.08153,1.28768,0.22593,0.06443,1.55161,0.35845,0.05102,1.42869,0.05854,0.04042,1.48088,0.24475,0.03192,0.98182,0.37751,0.02528,0.50954,0.57676,0.01999,1.65161,0.50504,45,80
5145398,15829.126,0.52495,0.02539,12516.703,0.49966,-0.00985,9909.4424,0.44469,0.02222,7835.48,0.51561,0.00924,6217.2461,0.52366,0.03601,4905.291,0.53207,0.04994,3881.2737,0.54064,0.09625,3070.9827,0.32305,0.03198,2430.7778,0.33231,0.06906,1923.1537,0.63465,0.12248,1522.4358,0.73359,0.06547,1203.8446,0.36045,0.06481,952.86591,0.59901,0.07352,754.27557,0.6102,0.11139,596.71857,0.62189,0.08136,471.96338,0.66012,0.11058,373.20856,0.41644,0.09024,295.47278,0.65561,0.10434,233.87738,0.45383,0.08129,185.05922,0.98105,0.11323,146.35823,0.77158,0.11042,115.77804,0.71945,0.11357,91.6721,0.73621,0.16408,72.51701,1.07554,0.131,57.36816,0.77346,0.08048,45.3629,0.79442,0.12241,35.93134,0.94499,0.16474,28.40909,0.63502,0.15038,22.48202,0.82043,0.12457,17.79613,0.96646,0.22861,14.06813,0.83761,0.28782,11.1448,0.9637,0.19414,8.81772,1.00622,0.18498,6.97545,1.32142,0.15337,5.5173,1.06052,0.14373,4.36941,1.10364,0.28438,3.45686,1.13508,0.1548,2.73547,0.90562,0.2689,2.16054,1.14271,0.13372,1.70952,1.17609,0.06044,1.35352,1.26235,0.15864,1.07079,1.27054,0.21173,0.84734,0.96448,0.01787,0.67072,0.8625,0.10344,0.53067,1.15767,0.14201,0.41976,1.06651,-0.08196,0.33183,1.47991,0.14399,0.26261,1.71738,0.05197,0.20791,0.84274,0.33811,0.16452,1.64344,-0.18415,0.13007,0.90479,0.39082,0.10309,1.32966,0.17553,0.08153,1.35334,-0.34012,0.06443,1.01613,0.27524,0.05102,0.88243,-0.0614,0.04042,1.87916,0.31337,0.03192,2.5402,0.37751,0.02528,0.89165,1.43546,0.01999,3.77692,0.50504,25,81
